Employee_ID,Age,Gender,Department,Job_Role,Monthly_Income,Years_At_Company,Work_Life_Balance,Job_Satisfaction,Overtime,Performance_Rating,Attrition
76735,27,M,Finance,Data Analyst,105992.0,21,3,1.0,Yes,2.0,No
53578,40,Female,Finance,Business Analyst,182077.0,14,1,3.0,Yes,2.0,Yes
17807,42,M,Admin,HR Executive,44055.0,8,2,3.0,No,4.0,No
31943,45,M,Operations,Manager,,4,1,2.0,Yes,3.0,No
52487,38,Female,Marketing,Accountant,141935.0,28,2,2.0,Yes,3.0,No
24630,56,Male,HR,HR Executive,78370.0,32,4,2.0,No,3.0,No
16990,23,male,Operations,Recruiter,137358.0,36,1,3.0,Yes,4.0,Yes
50920,33,female,Sales,Business Analyst,111624.0,1,2,3.0,Yes,4.0,No
94429,20,Male,Human Resources,Business Analyst,46926.0,33,4,2.0,No,3.0,Yes
31874,52,male,Finance,Software Engineer,117549.0,21,1,1.0,No,3.0,No
92596,22,male,Human Resources,Business Analyst,150532.0,6,2,1.0,Yes,5.0,No
30556,24,female,Operations,Software Engineer,186538.0,26,4,4.0,No,5.0,No
14203,59,female,HR,Accountant,108126.0,37,3,1.0,Yes,1.0,No
64432,28,Female,Marketing,Team Lead,68276.0,15,3,4.0,No,1.0,No
29213,53,Male,Finance,Software Engineer,143909.0,40,1,2.0,Yes,2.0,Yes
79972,40,male,Operations,Manager,177040.0,34,4,1.0,Yes,3.0,No
86492,53,Female,IT,Manager,186619.0,33,4,3.0,No,5.0,Yes
24530,51,Male,Finance,Data Analyst,180613.0,39,1,4.0,Yes,4.0,No
48970,36,female,Finance,Recruiter,66459.0,9,4,1.0,Yes,3.0,No
39871,32,Female,IT,Sales Executive,100944.0,22,3,3.0,Yes,2.0,Yes
63261,40,female,HR,Business Analyst,24982.0,8,3,4.0,No,5.0,Yes
85370,56,female,Operations,Accountant,192875.0,9,4,1.0,Yes,3.0,No
48176,24,Male,human resources,Manager,49983.0,28,3,1.0,No,5.0,No
35711,57,M,Human Resources,Data Analyst,81262.0,32,3,4.0,No,2.0,No
10847,53,M,Finance,Accountant,161490.0,23,4,2.0,No,4.0,No
66230,50,Male,Sales,Accountant,113366.0,29,4,1.0,No,5.0,No
85727,47,M,Marketing,Accountant,109312.0,40,1,3.0,No,4.0,No
99632,22,Female,Sales,HR Executive,86622.0,17,4,3.0,Yes,2.0,No
74731,45,M,Human Resources,Sales Executive,120329.0,29,2,4.0,Yes,1.0,Yes
46723,43,F,Operations,Data Analyst,128460.0,27,2,4.0,Yes,2.0,No
69375,35,Female,Sales,Team Lead,61836.0,38,2,4.0,No,3.0,No
51117,51,Female,Sales,Data Analyst,17540.0,26,4,1.0,Yes,2.0,No
22277,43,female,IT,HR Executive,42835.0,34,2,3.0,No,3.0,No
59525,48,Male,HR,HR Executive,73855.0,26,1,2.0,Yes,2.0,Yes
56072,50,female,Operations,Manager,92961.0,3,1,2.0,Yes,4.0,Yes
10173,18,Male,human resources,Software Engineer,,13,4,1.0,No,3.0,No
20250,58,F,Sales,Manager,17111.0,27,2,1.0,Yes,5.0,No
70171,56,M,Marketing,HR Executive,67378.0,1,2,2.0,No,3.0,No
54169,36,Male,HR,Software Engineer,187305.0,5,1,3.0,No,1.0,No
53392,26,Female,IT,Sales Executive,45908.0,25,2,1.0,No,5.0,No
75644,50,F,human resources,Accountant,85790.0,37,2,3.0,No,5.0,No
47812,55,Female,Human Resources,Recruiter,191168.0,40,2,3.0,No,3.0,No
25778,41,F,Sales,HR Executive,65644.0,28,2,1.0,No,3.0,No
42672,44,female,IT,HR Executive,124556.0,34,2,4.0,No,2.0,No
40362,18,Female,Sales,Manager,189044.0,12,4,4.0,Yes,1.0,No
81049,36,M,Human Resources,Business Analyst,123640.0,6,2,2.0,No,5.0,No
7806,29,M,Human Resources,Sales Executive,182067.0,33,4,1.0,No,3.0,Yes
38511,24,Male,HR,Recruiter,100310.0,7,3,4.0,Yes,3.0,No
27065,45,male,HR,Business Analyst,29013.0,27,1,2.0,Yes,3.0,No
65038,26,F,Human Resources,HR Executive,68726.0,10,1,1.0,No,5.0,No
17296,46,Male,Sales,Recruiter,90039.0,33,2,2.0,Yes,1.0,No
18207,26,Male,HR,Accountant,191173.0,17,3,4.0,Yes,2.0,No
40138,20,Male,human resources,Accountant,79315.0,34,4,4.0,No,5.0,Yes
19897,34,female,Marketing,HR Executive,100287.0,6,1,1.0,Yes,4.0,No
27388,26,F,Operations,Data Analyst,130755.0,25,4,3.0,Yes,5.0,No
21798,31,Male,human resources,Recruiter,64986.0,26,2,4.0,Yes,1.0,No
7834,57,Male,HR,Sales Executive,69428.0,3,3,1.0,No,5.0,No
20242,35,M,HR,Software Engineer,140235.0,39,2,3.0,Yes,1.0,Yes
61199,18,female,Operations,Software Engineer,109189.0,31,4,4.0,Yes,4.0,No
19907,35,M,Operations,Business Analyst,94793.0,37,1,1.0,No,4.0,Yes
46468,25,Male,Finance,Recruiter,36382.0,20,3,2.0,No,3.0,No
85332,29,Male,HR,HR Executive,32219.0,22,3,2.0,Yes,1.0,Yes
13752,50,Male,IT,Sales Executive,128995.0,24,2,1.0,No,4.0,Yes
53287,57,Female,IT,Business Analyst,164240.0,13,1,3.0,Yes,4.0,No
82253,42,Female,Operations,Sales Executive,18092.0,32,4,1.0,No,4.0,No
28817,45,Female,Admin,Software Engineer,72110.0,1,1,4.0,Yes,5.0,No
40729,32,Female,IT,Business Analyst,175795.0,21,1,2.0,No,2.0,No
8704,24,Female,Admin,Recruiter,183787.0,24,1,3.0,Yes,2.0,No
7793,20,Male,Marketing,Team Lead,23439.0,16,1,3.0,Yes,3.0,Yes
67173,45,Female,Operations,Team Lead,101684.0,32,4,3.0,Yes,1.0,No
86222,42,Female,HR,Business Analyst,136193.0,12,3,1.0,No,3.0,No
82294,38,F,Human Resources,Accountant,113018.0,19,4,1.0,No,3.0,No
56404,32,male,Operations,Sales Executive,19766.0,8,4,,Yes,1.0,Yes
1477,46,Male,Finance,Manager,46449.0,6,3,1.0,Yes,4.0,No
26163,50,Male,Admin,Recruiter,196595.0,32,3,1.0,Yes,2.0,No
89037,27,Female,Admin,Accountant,35669.0,17,2,2.0,Yes,2.0,No
2397,27,male,human resources,Data Analyst,124852.0,8,2,2.0,No,2.0,Yes
39031,19,Female,HR,Data Analyst,63560.0,22,3,1.0,No,4.0,No
78318,32,Male,HR,Sales Executive,115881.0,8,1,3.0,No,2.0,No
12023,41,Male,Admin,Software Engineer,144085.0,5,2,1.0,Yes,3.0,No
17327,47,M,Human Resources,Data Analyst,171583.0,27,1,3.0,No,1.0,No
56518,57,Male,Finance,Recruiter,151028.0,28,3,4.0,Yes,3.0,No
86932,31,F,Human Resources,Accountant,53920.0,2,2,2.0,No,3.0,Yes
95958,54,male,IT,Data Analyst,80395.0,38,4,3.0,No,5.0,No
47146,32,Female,HR,Recruiter,97857.0,8,2,4.0,Yes,2.0,No
4908,21,male,IT,Team Lead,104129.0,20,4,3.0,Yes,1.0,No
96705,45,Male,Human Resources,Manager,76095.0,21,4,3.0,No,5.0,Yes
86743,30,Female,HR,Software Engineer,38647.0,40,3,4.0,No,1.0,Yes
15844,31,Male,human resources,Data Analyst,44233.0,2,3,2.0,Yes,1.0,No
35198,27,M,Admin,Software Engineer,72797.0,27,1,4.0,No,1.0,No
57869,60,female,HR,Accountant,154661.0,2,4,1.0,No,5.0,No
12638,20,Male,Sales,Data Analyst,142418.0,21,2,3.0,No,5.0,No
93574,27,F,human resources,HR Executive,139670.0,0,3,4.0,Yes,5.0,No
35858,44,female,Finance,Data Analyst,127867.0,26,3,4.0,Yes,5.0,No
61366,59,male,IT,Manager,105877.0,21,1,2.0,Yes,1.0,No
63409,51,female,Marketing,Data Analyst,73999.0,0,3,2.0,No,2.0,No
53232,34,Female,Finance,Accountant,168167.0,9,2,3.0,Yes,2.0,No
27952,31,M,Finance,Sales Executive,88261.0,39,1,2.0,Yes,2.0,No
89632,46,Female,Finance,Software Engineer,,28,1,2.0,Yes,2.0,No
92823,55,Male,IT,Data Analyst,63460.0,39,1,1.0,No,1.0,Yes
8308,51,female,Sales,Data Analyst,194428.0,7,3,1.0,Yes,2.0,No
12443,24,F,human resources,Business Analyst,190051.0,1,1,1.0,No,1.0,Yes
21696,39,Female,Finance,Sales Executive,120333.0,2,2,1.0,No,2.0,No
12444,57,F,Marketing,Business Analyst,155725.0,0,3,4.0,Yes,1.0,No
37814,41,F,Sales,Software Engineer,17652.0,37,1,3.0,Yes,2.0,No
32669,55,M,human resources,Data Analyst,108334.0,17,2,3.0,No,1.0,No
11103,41,F,Admin,HR Executive,22909.0,23,1,4.0,No,2.0,Yes
22552,41,female,Sales,Recruiter,129508.0,18,2,2.0,No,5.0,No
67725,22,female,Human Resources,Software Engineer,23750.0,18,1,3.0,No,5.0,No
80364,41,male,Marketing,Sales Executive,35947.0,34,2,4.0,Yes,5.0,No
81015,35,Female,Sales,Accountant,129341.0,6,2,4.0,No,1.0,No
6910,36,Female,Operations,HR Executive,142692.0,5,1,3.0,Yes,2.0,No
90882,58,male,IT,Accountant,50587.0,12,1,2.0,No,5.0,Yes
21082,23,F,IT,Recruiter,194853.0,16,2,1.0,No,2.0,Yes
83053,21,female,human resources,Software Engineer,35991.0,14,4,4.0,Yes,1.0,No
30073,35,Male,Operations,Team Lead,161144.0,38,3,3.0,Yes,1.0,No
64841,41,M,Operations,Business Analyst,18043.0,0,4,4.0,Yes,4.0,No
83944,28,F,Human Resources,Sales Executive,28386.0,40,2,2.0,Yes,3.0,No
53127,34,M,Sales,Recruiter,166748.0,23,2,2.0,Yes,1.0,Yes
66548,39,Female,Operations,Recruiter,20071.0,36,4,3.0,No,3.0,Yes
17492,50,F,Admin,Manager,95696.0,27,3,1.0,Yes,1.0,Yes
16755,40,F,IT,Recruiter,164316.0,13,3,3.0,No,3.0,No
91249,46,male,HR,Team Lead,185520.0,13,4,3.0,Yes,1.0,Yes
61133,22,female,HR,Team Lead,71639.0,14,2,1.0,No,2.0,No
72352,42,male,Admin,Recruiter,185044.0,37,2,4.0,No,1.0,Yes
99025,60,M,Operations,Business Analyst,144587.0,19,4,4.0,No,5.0,No
30148,20,female,Human Resources,HR Executive,57444.0,3,4,2.0,No,4.0,Yes
50671,56,male,Finance,Software Engineer,66057.0,12,2,3.0,No,1.0,No
13734,57,M,human resources,Manager,187485.0,0,1,1.0,Yes,1.0,No
87626,31,Female,Finance,Business Analyst,184474.0,17,2,3.0,No,5.0,Yes
65489,18,male,Human Resources,Manager,80666.0,13,2,3.0,Yes,2.0,Yes
96376,34,M,Marketing,Accountant,192337.0,8,2,1.0,No,3.0,Yes
96826,41,M,Marketing,Sales Executive,198562.0,26,2,3.0,No,5.0,No
42690,44,male,Marketing,Business Analyst,28776.0,7,4,3.0,Yes,2.0,No
65312,52,Male,Operations,Data Analyst,122496.0,37,1,2.0,Yes,3.0,No
12909,33,F,Human Resources,Accountant,20140.0,8,2,3.0,Yes,3.0,No
47158,32,male,Sales,Team Lead,58481.0,5,2,3.0,No,5.0,No
33108,44,Female,Operations,Manager,195024.0,5,4,2.0,Yes,2.0,No
66532,18,M,Marketing,Accountant,192089.0,8,2,2.0,No,3.0,No
79126,57,female,Operations,Team Lead,66596.0,30,3,2.0,No,1.0,No
83848,18,Male,Sales,Team Lead,57653.0,34,3,2.0,No,5.0,Yes
28830,34,M,Marketing,Manager,116515.0,27,3,2.0,No,3.0,No
12615,60,M,Human Resources,Recruiter,159720.0,22,2,1.0,No,1.0,No
96895,37,F,Operations,Data Analyst,183907.0,17,1,1.0,Yes,2.0,No
60518,30,F,Marketing,HR Executive,133400.0,40,3,2.0,No,2.0,No
32488,19,Female,Marketing,HR Executive,104767.0,5,1,1.0,No,2.0,Yes
52226,22,male,Admin,Accountant,87273.0,22,4,4.0,Yes,3.0,No
51895,48,F,HR,Manager,,35,3,1.0,Yes,1.0,No
75655,58,M,Operations,Sales Executive,52362.0,12,3,2.0,No,2.0,No
36937,58,male,Human Resources,Sales Executive,144926.0,29,1,2.0,Yes,3.0,Yes
57160,20,male,Human Resources,Recruiter,82794.0,28,4,3.0,No,4.0,No
1400,24,Male,human resources,HR Executive,91270.0,3,1,4.0,No,1.0,No
80329,24,Female,human resources,Data Analyst,195389.0,25,3,2.0,No,1.0,No
8672,44,female,Human Resources,Sales Executive,190190.0,35,2,3.0,No,3.0,Yes
4641,52,Male,Operations,Team Lead,46613.0,33,4,4.0,No,3.0,Yes
20951,51,F,IT,Data Analyst,49043.0,40,3,3.0,No,3.0,No
46384,50,M,Human Resources,Data Analyst,113395.0,12,1,4.0,Yes,3.0,No
20938,31,M,Marketing,Accountant,57909.0,36,3,2.0,No,1.0,No
47413,26,Female,Admin,Data Analyst,141191.0,22,2,4.0,Yes,3.0,No
77124,49,female,Marketing,Software Engineer,117169.0,21,1,3.0,Yes,2.0,Yes
50155,26,F,IT,Software Engineer,84449.0,31,4,3.0,No,3.0,No
26361,42,male,human resources,Team Lead,164478.0,30,1,2.0,No,5.0,No
34901,40,male,human resources,Software Engineer,184177.0,36,2,4.0,No,4.0,No
96348,49,M,IT,Manager,15207.0,29,4,1.0,No,2.0,No
39040,52,Female,Sales,Sales Executive,195396.0,19,3,4.0,No,4.0,No
21867,40,male,human resources,Business Analyst,159181.0,10,3,2.0,No,1.0,No
27548,29,male,human resources,Data Analyst,121132.0,26,2,4.0,Yes,5.0,Yes
70535,43,female,Finance,Sales Executive,140683.0,24,3,2.0,No,1.0,No
5581,45,Female,human resources,Manager,98937.0,6,2,3.0,No,3.0,No
12363,40,Female,Finance,Business Analyst,149871.0,34,4,3.0,No,2.0,Yes
89483,41,female,HR,Recruiter,20241.0,13,4,3.0,No,4.0,Yes
82039,33,female,Marketing,Team Lead,123750.0,21,4,3.0,No,3.0,No
21561,18,M,IT,Manager,148264.0,12,3,4.0,No,3.0,Yes
79760,22,M,IT,Team Lead,74239.0,18,3,4.0,No,3.0,No
8599,55,Female,Operations,Accountant,35033.0,3,2,3.0,Yes,5.0,Yes
8694,53,Female,Sales,Data Analyst,32287.0,28,1,4.0,Yes,4.0,No
84498,49,Male,Marketing,Data Analyst,160795.0,26,4,1.0,Yes,1.0,No
32433,52,male,human resources,Team Lead,156970.0,4,1,2.0,No,4.0,Yes
99554,33,F,Sales,Recruiter,164271.0,25,2,3.0,No,1.0,No
83561,36,M,Human Resources,HR Executive,106690.0,37,2,4.0,Yes,4.0,No
83509,55,F,Marketing,Recruiter,117371.0,19,3,1.0,No,1.0,Yes
99757,26,F,IT,Sales Executive,115351.0,16,4,4.0,Yes,4.0,No
8975,26,Female,Admin,Manager,54672.0,38,4,1.0,No,5.0,No
67448,34,M,Admin,Recruiter,193773.0,23,4,1.0,No,5.0,No
21846,20,Male,human resources,Sales Executive,115309.0,15,3,1.0,Yes,1.0,No
49479,58,M,human resources,Software Engineer,196200.0,1,4,2.0,No,5.0,No
41216,54,Female,IT,HR Executive,159917.0,20,1,2.0,Yes,3.0,No
88580,46,F,HR,Team Lead,74758.0,21,2,1.0,No,5.0,No
12600,34,M,human resources,HR Executive,144503.0,14,3,4.0,Yes,5.0,No
77105,20,F,Admin,Sales Executive,63028.0,39,1,1.0,Yes,3.0,No
64447,23,female,Human Resources,HR Executive,44853.0,21,4,2.0,Yes,1.0,Yes
25522,27,M,Marketing,HR Executive,33343.0,15,4,3.0,No,4.0,No
26347,36,Female,Sales,Sales Executive,156841.0,24,3,3.0,Yes,1.0,No
38290,47,F,human resources,Software Engineer,42284.0,32,3,3.0,No,4.0,No
46925,33,Female,Sales,Software Engineer,96577.0,19,1,3.0,No,1.0,No
4069,29,M,Marketing,Business Analyst,112486.0,9,1,4.0,Yes,5.0,No
72770,28,F,Sales,Software Engineer,186633.0,10,2,2.0,No,3.0,No
34027,46,Male,Operations,Manager,98194.0,14,1,4.0,No,5.0,No
49556,26,M,Finance,Data Analyst,135423.0,14,4,3.0,No,2.0,Yes
88261,57,Female,HR,Software Engineer,73067.0,17,3,4.0,Yes,5.0,No
40701,47,female,Finance,Business Analyst,191154.0,30,4,1.0,Yes,4.0,No
32198,44,M,human resources,Data Analyst,39010.0,4,3,1.0,No,4.0,Yes
60792,55,F,human resources,Team Lead,,26,2,3.0,No,3.0,Yes
70068,43,female,HR,Team Lead,55852.0,8,3,1.0,No,3.0,No
54480,55,Male,Marketing,Business Analyst,132539.0,24,1,3.0,Yes,1.0,No
80233,47,male,HR,Accountant,94407.0,14,1,4.0,Yes,1.0,No
13849,41,M,Operations,Team Lead,156707.0,22,2,1.0,No,3.0,No
41780,45,Male,IT,Software Engineer,46955.0,1,4,2.0,No,4.0,No
11569,37,female,human resources,HR Executive,147613.0,34,4,1.0,Yes,1.0,No
10750,59,female,Sales,Team Lead,136469.0,14,4,1.0,No,3.0,No
88845,40,M,Operations,Business Analyst,163072.0,8,2,2.0,Yes,5.0,No
24876,41,female,Operations,Manager,188206.0,32,2,4.0,Yes,5.0,No
18491,41,F,Human Resources,Recruiter,126471.0,5,2,2.0,Yes,1.0,No
30531,43,female,Operations,Software Engineer,103022.0,17,1,1.0,Yes,2.0,Yes
48162,46,F,Admin,Recruiter,182356.0,20,3,4.0,No,2.0,Yes
90438,49,F,Operations,Sales Executive,175678.0,22,3,4.0,No,1.0,No
87876,46,male,human resources,Software Engineer,32324.0,28,1,3.0,Yes,1.0,No
40213,48,female,Marketing,Business Analyst,98512.0,15,3,1.0,No,3.0,No
72122,33,female,Marketing,Software Engineer,153477.0,25,3,1.0,Yes,5.0,Yes
79235,52,male,Human Resources,Accountant,41542.0,9,1,4.0,Yes,3.0,No
3429,55,male,HR,Accountant,,37,1,3.0,Yes,1.0,Yes
31974,44,Female,human resources,Accountant,175008.0,18,2,3.0,No,2.0,No
59828,18,F,HR,Accountant,34688.0,35,1,3.0,No,5.0,No
99081,33,female,human resources,Team Lead,94188.0,1,1,1.0,No,3.0,No
60176,57,Female,HR,Sales Executive,32193.0,5,4,2.0,Yes,2.0,No
66106,36,M,IT,Accountant,55736.0,34,4,2.0,Yes,1.0,No
51042,38,female,Finance,HR Executive,123292.0,0,4,3.0,Yes,2.0,No
24018,40,male,Finance,HR Executive,127222.0,3,2,4.0,Yes,1.0,No
55534,27,M,HR,Business Analyst,195328.0,0,3,1.0,Yes,3.0,No
3232,51,Male,Operations,Business Analyst,171147.0,17,1,3.0,Yes,3.0,No
90513,32,Female,human resources,Sales Executive,71586.0,9,2,2.0,No,3.0,No
84871,37,male,Operations,Business Analyst,47404.0,0,1,4.0,No,2.0,No
68972,21,F,Admin,Accountant,16099.0,7,1,2.0,Yes,1.0,Yes
12624,28,female,Marketing,Business Analyst,155006.0,28,4,1.0,No,5.0,No
60590,55,male,IT,Recruiter,77814.0,35,4,1.0,No,3.0,Yes
11252,38,female,IT,Accountant,30987.0,23,3,2.0,No,2.0,No
51075,56,Female,Sales,Data Analyst,127079.0,9,2,3.0,Yes,1.0,No
34087,31,male,Admin,Accountant,144492.0,25,3,1.0,No,2.0,No
24588,60,F,IT,Manager,31862.0,33,2,3.0,Yes,2.0,No
36487,51,Female,Finance,Recruiter,132874.0,24,1,4.0,Yes,3.0,No
93037,34,Male,Sales,Recruiter,108613.0,14,2,2.0,No,2.0,No
31879,20,F,Human Resources,Data Analyst,136074.0,1,3,3.0,Yes,2.0,No
59073,22,M,human resources,Software Engineer,43214.0,36,2,2.0,No,1.0,Yes
24705,40,M,human resources,Team Lead,52834.0,1,4,4.0,No,3.0,No
46651,20,female,Marketing,Sales Executive,99297.0,25,2,1.0,No,4.0,No
37532,39,F,Operations,Sales Executive,166235.0,24,3,4.0,No,3.0,Yes
53608,39,Female,Marketing,Manager,122037.0,38,3,2.0,No,1.0,No
69053,51,M,Marketing,Team Lead,187801.0,18,1,4.0,No,2.0,No
67306,44,female,human resources,Manager,196837.0,25,3,4.0,No,5.0,No
54138,34,M,Admin,HR Executive,112175.0,20,3,3.0,Yes,2.0,No
83971,60,Male,Finance,Sales Executive,92746.0,22,1,2.0,No,4.0,No
47216,37,F,Marketing,Data Analyst,113116.0,37,2,4.0,Yes,2.0,Yes
29691,34,Female,Operations,Recruiter,183862.0,29,3,3.0,Yes,3.0,No
51287,58,male,HR,Business Analyst,117556.0,3,4,1.0,No,3.0,Yes
30337,39,F,Operations,Business Analyst,104166.0,32,1,2.0,Yes,1.0,No
21041,19,F,HR,Accountant,58188.0,19,3,3.0,Yes,2.0,No
61703,25,Male,Operations,Data Analyst,133107.0,3,4,1.0,Yes,4.0,No
3736,22,F,HR,Data Analyst,64827.0,36,4,2.0,Yes,2.0,No
86967,28,Female,Sales,Team Lead,98894.0,21,3,1.0,No,5.0,No
6362,58,Female,Operations,Business Analyst,76705.0,8,1,2.0,Yes,1.0,Yes
42377,53,F,IT,Team Lead,148827.0,29,1,4.0,Yes,2.0,No
84916,41,Female,human resources,Business Analyst,92733.0,11,1,3.0,No,3.0,No
30597,50,Male,IT,Team Lead,188974.0,24,1,4.0,No,3.0,No
66964,29,F,human resources,HR Executive,129452.0,28,2,4.0,No,4.0,No
63776,58,female,Operations,Manager,167840.0,26,1,3.0,Yes,3.0,No
21309,44,F,HR,Manager,115313.0,27,1,3.0,No,1.0,No
29181,55,F,Human Resources,Software Engineer,62279.0,36,4,3.0,Yes,,No
26859,58,F,IT,Business Analyst,51264.0,40,2,1.0,Yes,5.0,No
71100,29,M,Sales,Manager,90115.0,37,3,2.0,Yes,4.0,Yes
26183,25,male,Operations,Data Analyst,20943.0,6,3,3.0,No,3.0,No
52622,44,M,Operations,HR Executive,173191.0,31,1,1.0,No,1.0,No
1670,21,F,Operations,HR Executive,149205.0,22,4,4.0,No,5.0,No
11238,38,F,Operations,Business Analyst,77020.0,31,3,2.0,Yes,3.0,No
13378,26,F,Finance,Team Lead,141051.0,7,1,2.0,Yes,2.0,No
73192,44,Male,Admin,Team Lead,62004.0,15,3,4.0,Yes,5.0,No
51701,52,Female,Operations,Team Lead,118713.0,9,3,2.0,No,3.0,No
78039,28,M,HR,Sales Executive,71684.0,36,2,3.0,Yes,2.0,No
88583,46,female,Admin,Business Analyst,187183.0,18,2,4.0,No,1.0,Yes
44783,46,M,Admin,Team Lead,165190.0,26,1,2.0,Yes,5.0,Yes
68105,20,female,Marketing,Accountant,177289.0,39,3,1.0,No,3.0,No
48524,50,male,Marketing,Sales Executive,154772.0,11,1,2.0,No,2.0,No
8740,28,Female,Operations,Team Lead,193000.0,33,2,1.0,No,1.0,Yes
17838,31,female,Admin,HR Executive,18131.0,21,1,2.0,No,3.0,No
33178,34,Male,Marketing,Data Analyst,131045.0,27,4,4.0,Yes,5.0,Yes
66457,22,M,Marketing,Business Analyst,43505.0,16,1,2.0,No,4.0,Yes
90846,18,male,Admin,Accountant,160580.0,30,2,3.0,No,3.0,No
71788,48,female,Admin,Business Analyst,100744.0,11,3,3.0,Yes,4.0,Yes
80778,41,male,human resources,Data Analyst,30640.0,2,1,3.0,Yes,4.0,No
11573,29,Female,HR,Business Analyst,,6,3,4.0,Yes,5.0,No
15717,24,F,human resources,HR Executive,17789.0,11,4,2.0,No,1.0,No
66747,55,Female,Sales,Manager,64889.0,0,2,3.0,No,3.0,No
5443,44,M,HR,Manager,83500.0,40,2,4.0,No,1.0,No
5809,52,female,Operations,Data Analyst,167435.0,33,1,4.0,Yes,5.0,No
61763,29,female,Operations,Business Analyst,129253.0,23,2,1.0,Yes,4.0,No
40304,35,Female,human resources,Software Engineer,87672.0,35,2,3.0,No,3.0,No
59818,32,Female,human resources,Software Engineer,,23,4,3.0,No,4.0,No
5298,41,Female,Admin,Sales Executive,163280.0,30,1,1.0,Yes,2.0,No
80305,52,F,Sales,Team Lead,105466.0,19,1,1.0,Yes,5.0,No
96966,46,male,Finance,Sales Executive,162660.0,22,1,3.0,No,4.0,No
55109,34,male,IT,Sales Executive,99341.0,15,1,2.0,No,2.0,No
79885,50,M,Marketing,Sales Executive,151475.0,3,3,3.0,No,3.0,No
26915,39,female,human resources,Accountant,72747.0,17,3,3.0,No,1.0,No
90419,23,Female,Admin,HR Executive,140204.0,31,2,4.0,No,4.0,No
75182,50,Male,Finance,Accountant,87823.0,14,4,4.0,Yes,5.0,No
83392,34,M,Sales,Software Engineer,92246.0,24,4,3.0,Yes,3.0,No
71925,53,Male,Operations,Data Analyst,153053.0,34,4,,No,5.0,No
4269,30,Female,human resources,Data Analyst,198788.0,40,4,3.0,Yes,4.0,No
28623,52,female,Sales,Software Engineer,97273.0,2,4,3.0,Yes,3.0,No
4674,57,Female,Human Resources,Recruiter,138444.0,12,1,,No,5.0,No
20642,36,M,Operations,Data Analyst,131253.0,35,2,3.0,No,1.0,No
8736,24,M,HR,Software Engineer,21722.0,6,4,4.0,No,2.0,No
70853,35,male,Sales,HR Executive,169620.0,34,3,4.0,No,1.0,No
10817,58,Male,IT,HR Executive,124219.0,15,2,3.0,No,2.0,No
81154,32,female,Admin,Business Analyst,59307.0,0,4,1.0,No,1.0,Yes
83547,56,Female,Human Resources,Recruiter,97879.0,24,2,2.0,No,2.0,No
69646,36,M,Admin,Manager,47805.0,23,4,2.0,Yes,3.0,Yes
26182,30,M,Marketing,Team Lead,170558.0,18,3,4.0,Yes,2.0,No
55518,19,female,HR,Business Analyst,199054.0,18,1,1.0,Yes,5.0,No
84990,51,F,Operations,Sales Executive,59381.0,12,1,2.0,No,1.0,No
82923,24,Male,Sales,Accountant,,4,3,,No,1.0,No
43648,52,male,HR,Accountant,24121.0,5,2,1.0,No,4.0,No
98001,29,F,Marketing,HR Executive,56253.0,28,3,3.0,No,1.0,No
46486,33,male,HR,HR Executive,191729.0,32,3,3.0,No,5.0,No
69540,22,female,Operations,Recruiter,99436.0,36,2,1.0,Yes,4.0,No
21715,18,Female,Admin,Software Engineer,108740.0,11,2,2.0,No,3.0,No
36214,46,Female,Operations,Data Analyst,19143.0,24,2,3.0,Yes,5.0,No
68219,29,female,Finance,Team Lead,138389.0,7,2,4.0,No,1.0,No
65357,38,Female,HR,Data Analyst,108672.0,0,1,3.0,No,5.0,No
67387,60,male,Sales,Manager,185487.0,16,4,4.0,Yes,4.0,No
52345,48,male,human resources,Data Analyst,115941.0,5,2,3.0,No,2.0,No
2604,19,F,Operations,Sales Executive,122174.0,30,1,1.0,No,5.0,Yes
36580,18,male,Operations,Recruiter,162807.0,19,1,2.0,No,2.0,Yes
86706,20,female,Finance,Recruiter,106631.0,22,3,3.0,No,5.0,No
61478,44,male,Human Resources,Data Analyst,147262.0,21,4,2.0,No,5.0,No
46763,39,Male,HR,HR Executive,26750.0,9,1,1.0,No,1.0,Yes
58531,32,female,Human Resources,Business Analyst,78748.0,20,1,1.0,Yes,1.0,No
97199,45,Male,HR,Software Engineer,172535.0,0,4,4.0,Yes,2.0,No
15578,60,M,Human Resources,Software Engineer,137013.0,1,1,1.0,No,5.0,No
75220,21,Male,Finance,Manager,88877.0,24,4,2.0,No,4.0,No
90736,44,Female,Admin,Manager,190375.0,5,3,2.0,Yes,3.0,No
32614,24,Female,Operations,Accountant,78028.0,28,4,1.0,Yes,4.0,No
20072,28,M,Sales,Accountant,155695.0,38,4,1.0,No,5.0,Yes
70369,46,Male,IT,HR Executive,143212.0,20,1,2.0,Yes,5.0,No
87980,41,female,human resources,Data Analyst,20353.0,27,2,2.0,No,3.0,Yes
88733,18,female,Admin,Data Analyst,72709.0,37,3,2.0,Yes,3.0,No
91895,43,F,HR,HR Executive,149370.0,5,1,4.0,Yes,4.0,No
44656,26,female,IT,Accountant,67796.0,32,4,1.0,No,2.0,Yes
89190,26,female,Admin,Sales Executive,164897.0,0,4,1.0,Yes,5.0,No
8074,19,female,Finance,Accountant,86699.0,16,2,2.0,Yes,5.0,No
